id,date,store_nbr,item_nbr,unit_sales,onpromotion
51382314,2015-07-14,32,103501,1.0,False
51383124,2015-07-14,33,103501,1.0,False
51384351,2015-07-14,34,103501,3.0,False
51385766,2015-07-14,35,103501,2.0,False
51386654,2015-07-14,36,103501,4.0,False
51391749,2015-07-14,39,103501,3.0,False
51393397,2015-07-14,40,103501,9.0,False
51396346,2015-07-14,43,103501,6.0,False
51415378,2015-07-14,54,103501,3.0,False
51431924,2015-07-15,9,103501,4.0,False
51434753,2015-07-15,11,103501,3.0,False
51436381,2015-07-15,12,103501,4.0,False
51439781,2015-07-15,15,103501,1.0,False
51441020,2015-07-15,16,103501,5.0,False
51442238,2015-07-15,17,103501,5.0,False
51443493,2015-07-15,18,103501,8.0,False
51444967,2015-07-15,19,103501,5.0,False
51446097,2015-07-15,20,103501,2.0,False
51455378,2015-07-15,28,103501,6.0,False
51456875,2015-07-15,29,103501,8.0,False
51458393,2015-07-15,30,103501,3.0,False
51461655,2015-07-15,33,103501,4.0,False
51462869,2015-07-15,34,103501,4.0,False
51464303,2015-07-15,35,103501,1.0,False
51465173,2015-07-15,36,103501,3.0,False
51470307,2015-07-15,39,103501,1.0,False
51471952,2015-07-15,40,103501,12.0,False
51474907,2015-07-15,43,103501,4.0,False
51494669,2015-07-15,54,103501,1.0,False
51510817,2015-07-16,9,103501,3.0,False
51512598,2015-07-16,10,103501,1.0,False
51513668,2015-07-16,11,103501,5.0,False
51515290,2015-07-16,12,103501,1.0,False
51516510,2015-07-16,13,103501,1.0,False
51517581,2015-07-16,14,103501,3.0,False
51518740,2015-07-16,15,103501,1.0,False
51519948,2015-07-16,16,103501,2.0,False
51521187,2015-07-16,17,103501,7.0,False
51522507,2015-07-16,18,103501,2.0,False
51523961,2015-07-16,19,103501,3.0,False
51525097,2015-07-16,20,103501,2.0,False
51534127,2015-07-16,28,103501,4.0,False
51535633,2015-07-16,29,103501,3.0,False
51537107,2015-07-16,30,103501,4.0,False
51538169,2015-07-16,31,103501,3.0,False
51540430,2015-07-16,33,103501,1.0,False
51541671,2015-07-16,34,103501,2.0,False
51543125,2015-07-16,35,103501,4.0,False
51549072,2015-07-16,39,103501,3.0,False
51550774,2015-07-16,40,103501,8.0,False
51553637,2015-07-16,43,103501,4.0,False
51573156,2015-07-16,54,103501,1.0,False
51589759,2015-07-17,9,103501,2.0,False
51591483,2015-07-17,10,103501,1.0,False
51592517,2015-07-17,11,103501,1.0,False
51594143,2015-07-17,12,103501,12.0,False
51596411,2015-07-17,14,103501,2.0,False
51597578,2015-07-17,15,103501,4.0,False
51598844,2015-07-17,16,103501,2.0,False
51600071,2015-07-17,17,103501,6.0,False
51601400,2015-07-17,18,103501,1.0,False
51602776,2015-07-17,19,103501,2.0,False
51603920,2015-07-17,20,103501,2.0,False
51614601,2015-07-17,29,103501,6.0,False
51616038,2015-07-17,30,103501,5.0,False
51617034,2015-07-17,31,103501,2.0,False
51618495,2015-07-17,32,103501,3.0,False
51619312,2015-07-17,33,103501,2.0,False
51620524,2015-07-17,34,103501,3.0,False
51621983,2015-07-17,35,103501,1.0,False
51622862,2015-07-17,36,103501,3.0,False
51628002,2015-07-17,39,103501,2.0,False
51629648,2015-07-17,40,103501,3.0,False
51632670,2015-07-17,43,103501,1.0,False
51652511,2015-07-17,54,103501,2.0,False
51669627,2015-07-18,9,103501,5.0,False
51672714,2015-07-18,11,103501,3.0,False
51674387,2015-07-18,12,103501,4.0,False
51675680,2015-07-18,13,103501,4.0,False
51676899,2015-07-18,14,103501,4.0,False
51678179,2015-07-18,15,103501,4.0,False
51679438,2015-07-18,16,103501,2.0,False
51680788,2015-07-18,17,103501,5.0,False
51682207,2015-07-18,18,103501,3.0,False
51683772,2015-07-18,19,103501,3.0,False
51685131,2015-07-18,20,103501,6.0,False
51695153,2015-07-18,28,103501,6.0,False
51696822,2015-07-18,29,103501,3.0,False
51698454,2015-07-18,30,103501,6.0,False
51699588,2015-07-18,31,103501,7.0,False
51701218,2015-07-18,32,103501,3.0,False
51702164,2015-07-18,33,103501,1.0,False
51703531,2015-07-18,34,103501,3.0,False
51705071,2015-07-18,35,103501,3.0,False
51706034,2015-07-18,36,103501,5.0,False
51711504,2015-07-18,39,103501,3.0,False
51713309,2015-07-18,40,103501,9.0,False
51716492,2015-07-18,43,103501,8.0,False
51737352,2015-07-18,54,103501,4.0,False
51753931,2015-07-19,9,103501,5.0,False
51755820,2015-07-19,10,103501,3.0,False
51756982,2015-07-19,11,103501,4.0,False
51758689,2015-07-19,12,103501,3.0,False
51759988,2015-07-19,13,103501,2.0,False
51761093,2015-07-19,14,103501,3.0,False
51762248,2015-07-19,15,103501,2.0,False
51763476,2015-07-19,16,103501,12.0,False
51764845,2015-07-19,17,103501,5.0,False
51766263,2015-07-19,18,103501,4.0,False
51767866,2015-07-19,19,103501,2.0,False
51769102,2015-07-19,20,103501,6.0,False
51779120,2015-07-19,28,103501,10.0,False
51780836,2015-07-19,29,103501,12.0,False
51782582,2015-07-19,30,103501,3.0,False
51783703,2015-07-19,31,103501,6.0,False
51785388,2015-07-19,32,103501,4.0,False
51786312,2015-07-19,33,103501,9.0,False
51787671,2015-07-19,34,103501,3.0,False
51789142,2015-07-19,35,103501,1.0,False
51790118,2015-07-19,36,103501,2.0,False
51795520,2015-07-19,39,103501,5.0,False
51797334,2015-07-19,40,103501,18.0,False
51800581,2015-07-19,43,103501,2.0,False
51821445,2015-07-19,54,103501,4.0,False
51838232,2015-07-20,9,103501,3.0,False
51840057,2015-07-20,10,103501,1.0,False
51841177,2015-07-20,11,103501,5.0,False
51842844,2015-07-20,12,103501,4.0,False
51844140,2015-07-20,13,103501,1.0,False
51845251,2015-07-20,14,103501,4.0,False
51846480,2015-07-20,15,103501,3.0,False
51847800,2015-07-20,16,103501,2.0,False
51849079,2015-07-20,17,103501,5.0,False
51850438,2015-07-20,18,103501,1.0,False
51851925,2015-07-20,19,103501,5.0,False
51853185,2015-07-20,20,103501,2.0,False
51863960,2015-07-20,29,103501,3.0,False
51866545,2015-07-20,31,103501,3.0,False
51868089,2015-07-20,32,103501,1.0,False
51868958,2015-07-20,33,103501,6.0,False
51870277,2015-07-20,34,103501,1.0,False
51871734,2015-07-20,35,103501,1.0,False
51872574,2015-07-20,36,103501,3.0,False
51877807,2015-07-20,39,103501,2.0,False
51879557,2015-07-20,40,103501,16.0,False
51882594,2015-07-20,43,103501,5.0,False
51902540,2015-07-20,54,103501,2.0,False
51918803,2015-07-21,9,103501,3.0,False
51920579,2015-07-21,10,103501,1.0,False
51921695,2015-07-21,11,103501,2.0,False
51923398,2015-07-21,12,103501,2.0,False
51925701,2015-07-21,14,103501,3.0,False
51926872,2015-07-21,15,103501,1.0,False
51928162,2015-07-21,16,103501,7.0,False
51929427,2015-07-21,17,103501,7.0,False
51930761,2015-07-21,18,103501,2.0,False
51932199,2015-07-21,19,103501,1.0,False
51933401,2015-07-21,20,103501,3.0,False
51943837,2015-07-21,29,103501,2.0,False
51945377,2015-07-21,30,103501,5.0,False
51946458,2015-07-21,31,103501,3.0,False
51948839,2015-07-21,33,103501,2.0,False
51950099,2015-07-21,34,103501,6.0,False
51951553,2015-07-21,35,103501,2.0,False
51952454,2015-07-21,36,103501,2.0,False
51957496,2015-07-21,39,103501,1.0,False
51959212,2015-07-21,40,103501,13.0,False
51962160,2015-07-21,43,103501,5.0,False
51981397,2015-07-21,54,103501,3.0,False
51997903,2015-07-22,9,103501,4.0,False
51999598,2015-07-22,10,103501,1.0,False
52000629,2015-07-22,11,103501,3.0,False
52002188,2015-07-22,12,103501,1.0,False
52004456,2015-07-22,14,103501,1.0,False
52005617,2015-07-22,15,103501,1.0,False
52006886,2015-07-22,16,103501,2.0,False
52008094,2015-07-22,17,103501,6.0,False
52009426,2015-07-22,18,103501,3.0,False
52010763,2015-07-22,19,103501,4.0,False
52011944,2015-07-22,20,103501,2.0,False
52021031,2015-07-22,28,103501,3.0,False
52022434,2015-07-22,29,103501,3.0,False
52023878,2015-07-22,30,103501,5.0,False
52024912,2015-07-22,31,103501,1.0,False
52026300,2015-07-22,32,103501,2.0,False
52027027,2015-07-22,33,103501,4.0,False
52028222,2015-07-22,34,103501,3.0,False
52029591,2015-07-22,35,103501,1.0,False
52030393,2015-07-22,36,103501,2.0,False
52035499,2015-07-22,39,103501,2.0,False
52037105,2015-07-22,40,103501,11.0,False
52040022,2015-07-22,43,103501,6.0,False
52059537,2015-07-22,54,103501,3.0,False
52075510,2015-07-23,9,103501,2.0,False
52078284,2015-07-23,11,103501,6.0,False
52079873,2015-07-23,12,103501,2.0,False
52081111,2015-07-23,13,103501,2.0,False
52082160,2015-07-23,14,103501,2.0,False
52083336,2015-07-23,15,103501,4.0,False
52084548,2015-07-23,16,103501,2.0,False
52085756,2015-07-23,17,103501,5.0,False
52088501,2015-07-23,19,103501,3.0,False
52089645,2015-07-23,20,103501,3.0,False
52098450,2015-07-23,28,103501,2.0,False
52101170,2015-07-23,30,103501,1.0,False
52102162,2015-07-23,31,103501,4.0,False
52103611,2015-07-23,32,103501,1.0,False
52104388,2015-07-23,33,103501,6.0,False
52105554,2015-07-23,34,103501,4.0,False
52106926,2015-07-23,35,103501,2.0,False
52107828,2015-07-23,36,103501,2.0,False
52112827,2015-07-23,39,103501,2.0,False
52114499,2015-07-23,40,103501,10.0,False
52117400,2015-07-23,43,103501,1.0,False
52136713,2015-07-23,54,103501,2.0,False
52153129,2015-07-24,9,103501,3.0,False
52154816,2015-07-24,10,103501,2.0,False
52155815,2015-07-24,11,103501,2.0,False
52157451,2015-07-24,12,103501,1.0,False
52158683,2015-07-24,13,103501,1.0,False
52159769,2015-07-24,14,103501,1.0,False
52160891,2015-07-24,15,103501,2.0,False
52163198,2015-07-24,17,103501,6.0,False
52164533,2015-07-24,18,103501,1.0,False
52165851,2015-07-24,19,103501,5.0,False
52167033,2015-07-24,20,103501,4.0,False
52168595,2015-07-24,21,103501,10.0,False
52178130,2015-07-24,28,103501,4.0,False
52179488,2015-07-24,29,103501,1.0,False
52180787,2015-07-24,30,103501,3.0,False
52181821,2015-07-24,31,103501,3.0,False
52183296,2015-07-24,32,103501,1.0,False
52184012,2015-07-24,33,103501,7.0,False
52185144,2015-07-24,34,103501,1.0,False
52187322,2015-07-24,36,103501,3.0,False
52192447,2015-07-24,39,103501,2.0,False
52194039,2015-07-24,40,103501,8.0,False
52196962,2015-07-24,43,103501,6.0,False
52216810,2015-07-24,54,103501,3.0,False
52233639,2015-07-25,9,103501,3.0,False
52235490,2015-07-25,10,103501,2.0,False
52236631,2015-07-25,11,103501,2.0,False
52238339,2015-07-25,12,103501,2.0,False
52239664,2015-07-25,13,103501,3.0,False
52240872,2015-07-25,14,103501,4.0,False
52242118,2015-07-25,15,103501,1.0,False
52243422,2015-07-25,16,103501,2.0,False
52244620,2015-07-25,17,103501,7.0,False
52246071,2015-07-25,18,103501,3.0,False
52247624,2015-07-25,19,103501,2.0,False
52248989,2015-07-25,20,103501,4.0,False
52250749,2015-07-25,21,103501,19.0,False
52260890,2015-07-25,28,103501,5.0,False
52262537,2015-07-25,29,103501,3.0,False
52264048,2015-07-25,30,103501,1.0,False
52265100,2015-07-25,31,103501,3.0,False
52266728,2015-07-25,32,103501,3.0,False
52267626,2015-07-25,33,103501,7.0,False
52268964,2015-07-25,34,103501,7.0,False
52270431,2015-07-25,35,103501,1.0,False
52271426,2015-07-25,36,103501,1.0,False
52276901,2015-07-25,39,103501,2.0,False
52278721,2015-07-25,40,103501,17.0,False
52281893,2015-07-25,43,103501,4.0,False
52302574,2015-07-25,54,103501,7.0,False
52318957,2015-07-26,9,103501,15.0,False
52320791,2015-07-26,10,103501,2.0,False
52321944,2015-07-26,11,103501,4.0,False
52323641,2015-07-26,12,103501,4.0,False
52324935,2015-07-26,13,103501,1.0,False
52326028,2015-07-26,14,103501,1.0,False
52327142,2015-07-26,15,103501,3.0,False
52328363,2015-07-26,16,103501,2.0,False
52329645,2015-07-26,17,103501,5.0,False
52331088,2015-07-26,18,103501,1.0,False
52333927,2015-07-26,20,103501,4.0,False
52335662,2015-07-26,21,103501,15.0,False
52345873,2015-07-26,28,103501,1.0,False
52347577,2015-07-26,29,103501,12.0,False
52349301,2015-07-26,30,103501,4.0,False
52350398,2015-07-26,31,103501,5.0,False
52352981,2015-07-26,33,103501,4.0,False
52354338,2015-07-26,34,103501,2.0,False
52362118,2015-07-26,39,103501,10.0,False
52363896,2015-07-26,40,103501,18.0,False
52367110,2015-07-26,43,103501,6.0,False
52387935,2015-07-26,54,103501,5.0,False
52404212,2015-07-27,9,103501,4.0,False
52405939,2015-07-27,10,103501,3.0,False
52407038,2015-07-27,11,103501,3.0,False
52409875,2015-07-27,13,103501,2.0,False
52410963,2015-07-27,14,103501,3.0,False
52412140,2015-07-27,15,103501,5.0,False
52413415,2015-07-27,16,103501,2.0,False
52414561,2015-07-27,17,103501,11.0,False
52415904,2015-07-27,18,103501,1.0,False
52417349,2015-07-27,19,103501,1.0,False
52420141,2015-07-27,21,103501,11.0,False
52430950,2015-07-27,29,103501,5.0,False
52432448,2015-07-27,30,103501,3.0,False
52433510,2015-07-27,31,103501,3.0,False
52434971,2015-07-27,32,103501,1.0,False
52437048,2015-07-27,34,103501,4.0,False
52438435,2015-07-27,35,103501,3.0,False
52439280,2015-07-27,36,103501,2.0,False
52444429,2015-07-27,39,103501,1.0,False
52446135,2015-07-27,40,103501,19.0,False
52449091,2015-07-27,43,103501,4.0,False
52468722,2015-07-27,54,103501,4.0,False
52484597,2015-07-28,9,103501,6.0,False
52486347,2015-07-28,10,103501,1.0,False
52487428,2015-07-28,11,103501,2.0,False
52489068,2015-07-28,12,103501,3.0,False
52490306,2015-07-28,13,103501,2.0,False
52491370,2015-07-28,14,103501,6.0,False
52492525,2015-07-28,15,103501,5.0,False
52493798,2015-07-28,16,103501,4.0,False
52494911,2015-07-28,17,103501,5.0,False
52496243,2015-07-28,18,103501,1.0,False
52497744,2015-07-28,19,103501,2.0,False
52498917,2015-07-28,20,103501,1.0,False
52500472,2015-07-28,21,103501,10.0,False
52511085,2015-07-28,29,103501,3.0,False
52512605,2015-07-28,30,103501,1.0,False
52515993,2015-07-28,33,103501,4.0,False
52517235,2015-07-28,34,103501,1.0,False
52518614,2015-07-28,35,103501,3.0,False
52519503,2015-07-28,36,103501,2.0,False
52524624,2015-07-28,39,103501,3.0,False
52526286,2015-07-28,40,103501,15.0,False
52529264,2015-07-28,43,103501,8.0,False
52548421,2015-07-28,54,103501,8.0,False
52564803,2015-07-29,9,103501,1.0,False
52567523,2015-07-29,11,103501,3.0,False
52570295,2015-07-29,13,103501,1.0,False
52571356,2015-07-29,14,103501,4.0,False
52572456,2015-07-29,15,103501,5.0,False
52573683,2015-07-29,16,103501,2.0,False
52574771,2015-07-29,17,103501,4.0,False
52577459,2015-07-29,19,103501,2.0,False
52578648,2015-07-29,20,103501,1.0,False
52580187,2015-07-29,21,103501,10.0,False
52589440,2015-07-29,28,103501,2.0,False
52590885,2015-07-29,29,103501,2.0,False
52592326,2015-07-29,30,103501,2.0,False
52593296,2015-07-29,31,103501,1.0,False
52595460,2015-07-29,33,103501,3.0,False
52596649,2015-07-29,34,103501,2.0,False
52598034,2015-07-29,35,103501,1.0,False
52598778,2015-07-29,36,103501,3.0,False
52603870,2015-07-29,39,103501,1.0,False
52605507,2015-07-29,40,103501,10.0,False
52608473,2015-07-29,43,103501,2.0,False
52627952,2015-07-29,54,103501,3.0,False
52643554,2015-07-30,9,103501,4.0,False
52645317,2015-07-30,10,103501,1.0,False
52647893,2015-07-30,12,103501,2.0,False
52650172,2015-07-30,14,103501,3.0,False
52651337,2015-07-30,15,103501,2.0,False
52652576,2015-07-30,16,103501,3.0,False
52653621,2015-07-30,17,103501,3.0,False
52654959,2015-07-30,18,103501,2.0,False
52656402,2015-07-30,19,103501,1.0,False
52657569,2015-07-30,20,103501,4.0,False
52659208,2015-07-30,21,103501,6.0,False
52668017,2015-07-30,28,103501,5.0,False
52669523,2015-07-30,29,103501,5.0,False
52670978,2015-07-30,30,103501,1.0,False
52672005,2015-07-30,31,103501,2.0,False
52673480,2015-07-30,32,103501,3.0,False
52674303,2015-07-30,33,103501,5.0,False
52675483,2015-07-30,34,103501,4.0,False
52677709,2015-07-30,36,103501,4.0,False
52682737,2015-07-30,39,103501,3.0,False
52684379,2015-07-30,40,103501,11.0,False
52706645,2015-07-30,54,103501,7.0,False
52723204,2015-07-31,9,103501,10.0,False
52726081,2015-07-31,11,103501,4.0,False
52727746,2015-07-31,12,103501,7.0,False
52730079,2015-07-31,14,103501,2.0,False
52731294,2015-07-31,15,103501,1.0,False
52732556,2015-07-31,16,103501,1.0,False
52733630,2015-07-31,17,103501,3.0,False
52734985,2015-07-31,18,103501,1.0,False
52736427,2015-07-31,19,103501,3.0,False
52737697,2015-07-31,20,103501,4.0,False
52739344,2015-07-31,21,103501,7.0,False
52749163,2015-07-31,28,103501,3.0,False
52750706,2015-07-31,29,103501,7.0,False
52752180,2015-07-31,30,103501,5.0,False
52753183,2015-07-31,31,103501,2.0,False
52754707,2015-07-31,32,103501,3.0,False
52755664,2015-07-31,33,103501,5.0,False
52756979,2015-07-31,34,103501,4.0,False
52758477,2015-07-31,35,103501,1.0,False
52759420,2015-07-31,36,103501,3.0,False
52764712,2015-07-31,39,103501,2.0,False
52766451,2015-07-31,40,103501,6.0,False
52769441,2015-07-31,43,103501,6.0,False
52789829,2015-07-31,54,103501,4.0,False
52807323,2015-08-01,9,103501,6.0,False
52809262,2015-08-01,10,103501,2.0,False
52810559,2015-08-01,11,103501,3.0,False
52812362,2015-08-01,12,103501,2.0,False
52813751,2015-08-01,13,103501,3.0,False
52815038,2015-08-01,14,103501,15.0,False
52816349,2015-08-01,15,103501,6.0,False
52817717,2015-08-01,16,103501,5.0,False
52818955,2015-08-01,17,103501,9.0,False
52820411,2015-08-01,18,103501,4.0,False
52822085,2015-08-01,19,103501,6.0,False
52823512,2015-08-01,20,103501,6.0,False
52825371,2015-08-01,21,103501,17.0,False
52836104,2015-08-01,28,103501,5.0,False
52837889,2015-08-01,29,103501,7.0,False
52839633,2015-08-01,30,103501,9.0,False
52840817,2015-08-01,31,103501,10.0,False
52842554,2015-08-01,32,103501,4.0,False
52843609,2015-08-01,33,103501,6.0,False
52845032,2015-08-01,34,103501,7.0,False
52846647,2015-08-01,35,103501,1.0,False
52847727,2015-08-01,36,103501,7.0,False
52853569,2015-08-01,39,103501,2.0,False
52855450,2015-08-01,40,103501,14.0,False
52858812,2015-08-01,43,103501,5.0,False
52880314,2015-08-01,54,103501,5.0,False
52897159,2015-08-02,9,103501,7.0,False
52899073,2015-08-02,10,103501,1.0,False
52900337,2015-08-02,11,103501,12.0,False
52902145,2015-08-02,12,103501,8.0,False
52903479,2015-08-02,13,103501,5.0,False
52905849,2015-08-02,15,103501,3.0,False
52907085,2015-08-02,16,103501,6.0,False
52908415,2015-08-02,17,103501,6.0,False
52909849,2015-08-02,18,103501,5.0,False
52911552,2015-08-02,19,103501,4.0,False
52912853,2015-08-02,20,103501,13.0,False
52914728,2015-08-02,21,103501,14.0,False
52927057,2015-08-02,29,103501,6.0,False
52928860,2015-08-02,30,103501,6.0,False
52930048,2015-08-02,31,103501,6.0,False
52931781,2015-08-02,32,103501,2.0,False
52932797,2015-08-02,33,103501,8.0,False
52934183,2015-08-02,34,103501,5.0,False
52935749,2015-08-02,35,103501,2.0,False
52936834,2015-08-02,36,103501,7.0,False
52942365,2015-08-02,39,103501,4.0,False
52944204,2015-08-02,40,103501,21.0,False
52947543,2015-08-02,43,103501,6.0,False
52968760,2015-08-02,54,103501,10.0,False
52985732,2015-08-03,9,103501,7.0,False
52987580,2015-08-03,10,103501,1.0,False
52988729,2015-08-03,11,103501,13.0,False
52990515,2015-08-03,12,103501,3.0,False
52991845,2015-08-03,13,103501,2.0,False
52994292,2015-08-03,15,103501,2.0,False
52995615,2015-08-03,16,103501,5.0,False
52996782,2015-08-03,17,103501,9.0,False
52998144,2015-08-03,18,103501,6.0,False
52999708,2015-08-03,19,103501,5.0,False
53001022,2015-08-03,20,103501,6.0,False
53002743,2015-08-03,21,103501,15.0,False
53014123,2015-08-03,29,103501,7.0,False
53015676,2015-08-03,30,103501,4.0,False
53016755,2015-08-03,31,103501,4.0,False
53018373,2015-08-03,32,103501,3.0,False
53019308,2015-08-03,33,103501,6.0,False
53020651,2015-08-03,34,103501,3.0,False
53022138,2015-08-03,35,103501,6.0,False
53023091,2015-08-03,36,103501,5.0,False
53028529,2015-08-03,39,103501,1.0,False
53030258,2015-08-03,40,103501,15.0,False
53033381,2015-08-03,43,103501,8.0,False
53053760,2015-08-03,54,103501,4.0,False
53070289,2015-08-04,9,103501,2.0,False
53072111,2015-08-04,10,103501,3.0,False
53075026,2015-08-04,12,103501,7.0,False
53076321,2015-08-04,13,103501,3.0,False
53077504,2015-08-04,14,103501,7.0,False
53078728,2015-08-04,15,103501,6.0,False
53080016,2015-08-04,16,103501,3.0,False
53081171,2015-08-04,17,103501,4.0,False
53082531,2015-08-04,18,103501,1.0,False
53084110,2015-08-04,19,103501,3.0,False
53085327,2015-08-04,20,103501,2.0,False
53087045,2015-08-04,21,103501,13.0,False
53096465,2015-08-04,28,103501,5.0,False
53098048,2015-08-04,29,103501,4.0,False
53099627,2015-08-04,30,103501,7.0,False
53100727,2015-08-04,31,103501,5.0,False
53102347,2015-08-04,32,103501,3.0,False
53103214,2015-08-04,33,103501,9.0,False
53104552,2015-08-04,34,103501,3.0,False
53106052,2015-08-04,35,103501,1.0,False
53106936,2015-08-04,36,103501,4.0,False
53112240,2015-08-04,39,103501,10.0,False
53113989,2015-08-04,40,103501,16.0,False
53117019,2015-08-04,43,103501,10.0,False
53136960,2015-08-04,54,103501,2.0,False
53155495,2015-08-05,10,103501,6.0,False
53158347,2015-08-05,12,103501,1.0,False
53159580,2015-08-05,13,103501,2.0,False
53160692,2015-08-05,14,103501,5.0,False
53161832,2015-08-05,15,103501,4.0,False
53163124,2015-08-05,16,103501,2.0,False
53164259,2015-08-05,17,103501,4.0,False
53167022,2015-08-05,19,103501,2.0,False
53168216,2015-08-05,20,103501,1.0,False
53169872,2015-08-05,21,103501,2.0,False
53179542,2015-08-05,28,103501,6.0,False
53180993,2015-08-05,29,103501,3.0,False
53182462,2015-08-05,30,103501,5.0,False
53183468,2015-08-05,31,103501,1.0,False
53184983,2015-08-05,32,103501,1.0,False
53185795,2015-08-05,33,103501,6.0,False
53187041,2015-08-05,34,103501,4.0,False
53194614,2015-08-05,39,103501,7.0,False
53196292,2015-08-05,40,103501,6.0,False
53199369,2015-08-05,43,103501,6.0,False
53219560,2015-08-05,54,103501,1.0,False
53237242,2015-08-06,10,103501,3.0,False
53238350,2015-08-06,11,103501,3.0,False
53240090,2015-08-06,12,103501,2.0,False
53241316,2015-08-06,13,103501,4.0,False
53242386,2015-08-06,14,103501,3.0,False
53243581,2015-08-06,15,103501,2.0,False
53244832,2015-08-06,16,103501,1.0,False
53245933,2015-08-06,17,103501,7.0,False
53248683,2015-08-06,19,103501,4.0,False
53249856,2015-08-06,20,103501,4.0,False
53251516,2015-08-06,21,103501,7.0,False
53261927,2015-08-06,29,103501,2.0,False
53263380,2015-08-06,30,103501,3.0,False
53264386,2015-08-06,31,103501,5.0,False
53265905,2015-08-06,32,103501,1.0,False
53266744,2015-08-06,33,103501,4.0,False
53268001,2015-08-06,34,103501,2.0,False
53270232,2015-08-06,36,103501,4.0,False
53275436,2015-08-06,39,103501,2.0,False
53280037,2015-08-06,43,103501,7.0,False
53299483,2015-08-06,54,103501,3.0,False
53320520,2015-08-07,12,103501,10.0,False
53321723,2015-08-07,13,103501,2.0,False
53323991,2015-08-07,15,103501,4.0,False
53325232,2015-08-07,16,103501,3.0,False
53326318,2015-08-07,17,103501,5.0,False
53327625,2015-08-07,18,103501,1.0,False
53328974,2015-08-07,19,103501,3.0,False
53330188,2015-08-07,20,103501,4.0,False
53331739,2015-08-07,21,103501,22.0,False
53341195,2015-08-07,28,103501,1.0,False
53342587,2015-08-07,29,103501,3.0,False
53343944,2015-08-07,30,103501,4.0,False
53344951,2015-08-07,31,103501,1.0,False
53346423,2015-08-07,32,103501,1.0,False
53347223,2015-08-07,33,103501,2.0,False
53348477,2015-08-07,34,103501,1.0,False
53349959,2015-08-07,35,103501,1.0,False
53350783,2015-08-07,36,103501,1.0,False
53356016,2015-08-07,39,103501,4.0,False
53360726,2015-08-07,43,103501,7.0,False
53380728,2015-08-07,54,103501,2.0,False
53399108,2015-08-08,10,103501,1.0,False
53402054,2015-08-08,12,103501,4.0,False
53403366,2015-08-08,13,103501,2.0,False
53405834,2015-08-08,15,103501,5.0,False
53407107,2015-08-08,16,103501,2.0,False
53408313,2015-08-08,17,103501,4.0,False
53409728,2015-08-08,18,103501,2.0,False
53411310,2015-08-08,19,103501,4.0,False
53412664,2015-08-08,20,103501,9.0,False
53414374,2015-08-08,21,103501,6.0,False
53424538,2015-08-08,28,103501,2.0,False
53426128,2015-08-08,29,103501,7.0,False
53427705,2015-08-08,30,103501,4.0,False
53428805,2015-08-08,31,103501,6.0,False
53430408,2015-08-08,32,103501,2.0,False
53431308,2015-08-08,33,103501,2.0,False
53432667,2015-08-08,34,103501,1.0,False
53434217,2015-08-08,35,103501,1.0,False
53435244,2015-08-08,36,103501,5.0,False
53440680,2015-08-08,39,103501,6.0,False
53445715,2015-08-08,43,103501,7.0,False
53466438,2015-08-08,54,103501,3.0,False
53483621,2015-08-09,10,103501,1.0,False
53484717,2015-08-09,11,103501,1.0,False
53486426,2015-08-09,12,103501,1.0,False
53490968,2015-08-09,16,103501,1.0,False
53492169,2015-08-09,17,103501,4.0,False
53493494,2015-08-09,18,103501,1.0,False
53494966,2015-08-09,19,103501,1.0,False
53496192,2015-08-09,20,103501,2.0,False
53497912,2015-08-09,21,103501,9.0,False
53507698,2015-08-09,28,103501,1.0,False
53509304,2015-08-09,29,103501,6.0,False
53510852,2015-08-09,30,103501,4.0,False
53511888,2015-08-09,31,103501,2.0,False
53513508,2015-08-09,32,103501,3.0,False
53518160,2015-08-09,36,103501,1.0,False
53523188,2015-08-09,39,103501,2.0,False
53527951,2015-08-09,43,103501,4.0,False
53548185,2015-08-09,54,103501,6.0,False
53564233,2015-08-10,9,103501,2.0,False
53566080,2015-08-10,10,103501,1.0,False
53567176,2015-08-10,11,103501,1.0,False
53568853,2015-08-10,12,103501,5.0,False
53570131,2015-08-10,13,103501,1.0,False
53572398,2015-08-10,15,103501,3.0,False
53573614,2015-08-10,16,103501,3.0,False
53574805,2015-08-10,17,103501,4.0,False
53577776,2015-08-10,19,103501,3.0,False
53580829,2015-08-10,21,103501,8.0,False
53592538,2015-08-10,29,103501,9.0,False
53594217,2015-08-10,30,103501,6.0,False
53595318,2015-08-10,31,103501,3.0,False
53596930,2015-08-10,32,103501,3.0,False
53600605,2015-08-10,35,103501,2.0,False
53601552,2015-08-10,36,103501,2.0,False
53606775,2015-08-10,39,103501,3.0,False
53611640,2015-08-10,43,103501,2.0,False
53632367,2015-08-10,54,103501,7.0,False
53648720,2015-08-11,9,103501,7.0,False
53650466,2015-08-11,10,103501,2.0,False
53653243,2015-08-11,12,103501,1.0,False
53654441,2015-08-11,13,103501,2.0,False
53655601,2015-08-11,14,103501,3.0,False
53658056,2015-08-11,16,103501,4.0,False
53659205,2015-08-11,17,103501,6.0,False
53662043,2015-08-11,19,103501,1.0,False
53663267,2015-08-11,20,103501,3.0,False
53664850,2015-08-11,21,103501,4.0,False
53675593,2015-08-11,29,103501,6.0,False
53677102,2015-08-11,30,103501,6.0,False
53678176,2015-08-11,31,103501,2.0,False
53680454,2015-08-11,33,103501,4.0,False
